Resolution,Server Name,Task Name,Total Applied Changes,Avg Apply Throughput (rec/sec),latency,Total Change Volume
01-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"6,577",0,1,7.79 MB
01-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"51,860",0,27,120.73 MB
01-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"117,307,104","1,358",1,310.45 GB
01-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"75,930,986",912,152,205.52 GB
01-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,919,904",146,"2,930",235.33 GB
01-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,020,888",323,297,1.12 TB
02-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"15,148",529,3,96.44 GB
02-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,236,316","3,481",719,223.60 GB
02-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"9,429",0,0,46.04 MB
02-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"126,325",1,1,147.19 MB
02-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"9,206",0,0,11.87 MB
02-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"61,181,016",686,0,137.40 GB
02-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"121,822",0,28,336.33 MB
02-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"115,437,211","1,418",351,302.32 GB
02-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,890,714",257,"4,324",234.84 GB
02-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,836,872",323,287,1.12 TB
03-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"20,980",555,2,95.79 GB
03-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,242,389","3,468",688,223.60 GB
03-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"7,670",0,0,35.33 MB
03-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"92,525",1,1,106.24 MB
03-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"8,327",0,1,9.88 MB
03-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"55,581",0,27,130.05 MB
03-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"133,784,254","1,616",1,353.15 GB
03-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"98,443,069","1,284",309,270.22 GB
03-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,891,313",263,"3,314",234.85 GB
03-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,882,535",312,295,1.12 TB
04-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"10,934",642,2,109.08 GB
04-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,249,091","3,488",698,223.61 GB
04-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"11,665",0,0,55.69 MB
04-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"159,844",2,1,184.35 MB
04-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"12,814",0,1,18.11 MB
04-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"69,304,859",784,0,155.29 GB
04-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"117,972",0,28,326.11 MB
04-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"99,348,240","1,002",314,274.19 GB
04-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,891,872",316,"3,176",234.85 GB
04-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,987,563",324,334,1.12 TB
05-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"46,174",686,3,120.17 GB
05-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,257,296","3,462",742,223.61 GB
05-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"9,471",0,0,45.48 MB
05-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"104,131",1,1,123.32 MB
05-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"8,287",0,1,9.85 MB
05-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"55,014",0,29,129.35 MB
05-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"135,262,896","1,570",0,359.17 GB
05-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"109,574,711","1,307",358,298.88 GB
05-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,892,852",261,"3,715",234.86 GB
05-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,963,162",311,336,1.12 TB
06-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"6,253",560,2,95.17 GB
06-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,263,959","3,353",709,223.62 GB
06-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"7,739",0,126,36.31 MB
06-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"90,163",1,104,101.79 MB
06-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"9,802",0,104,13.80 MB
06-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"66,470,860",752,0,148.43 GB
06-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"122,084",0,32,338.46 MB
06-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"115,981,227","1,360",379,311.56 GB
06-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,892,732",204,"4,161",234.86 GB
06-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,001,818",328,322,1.12 TB
07-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"17,367",676,1,109.67 GB
07-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,270,497","3,480",703,223.62 GB
07-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"11,717",0,0,53.51 MB
07-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"166,092",1,1,183.37 MB
07-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"39,867",1,1,77.83 MB
07-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"52,139",0,28,122.21 MB
07-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"151,945,606","1,789",1,402.77 GB
07-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"98,288,326","1,155",332,271.05 GB
07-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,893,451",202,"3,375",234.86 GB
07-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,970,587",323,328,1.12 TB
08-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"339,079",851,2,129.10 GB
08-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,280,903","3,489",751,223.63 GB
08-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"469,675",7,129,2.49 GB
08-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"6,617,206",53,43,8.01 GB
08-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"354,088",1,43,647.93 MB
08-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"115,008,164","1,324",0,260.44 GB
08-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"120,760",0,33,334.29 MB
08-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"112,961,651","1,251",406,311.06 GB
08-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,895,503",345,"3,966",234.88 GB
08-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,935,392",329,327,1.12 TB
09-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"384,065",772,2,140.79 GB
09-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,346,723","3,551",778,223.68 GB
09-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"483,199",8,51,2.59 GB
09-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"6,519,612",88,45,8.16 GB
09-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"386,491",1,45,716.07 MB
09-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"45,606",0,34,106.40 MB
09-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"218,094,535","2,627",1,578.57 GB
09-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"129,990,767","1,524",507,354.81 GB
09-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,903,356",314,"4,908",235.01 GB
09-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,059,087",301,316,1.12 TB
10-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"321,196",770,1,130.48 GB
10-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,408,919","3,450",666,223.73 GB
10-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"497,070",0,68,2.66 GB
10-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"6,708,407",65,48,8.39 GB
10-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"323,040",5,48,558.24 MB
10-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"110,117,322","1,270",1,247.44 GB
10-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"143,815",0,33,400.06 MB
10-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"133,613,390","1,492",359,356.42 GB
10-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,907,478",240,"5,473",235.06 GB
10-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,067,406",310,285,1.12 TB
11-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"270,818",788,3,124.30 GB
11-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,477,456","3,563",789,223.78 GB
11-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"495,955",2,53,2.65 GB
11-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"6,677,093",57,52,8.35 GB
11-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"354,036",3,52,599.62 MB
11-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"59,678",0,42,139.77 MB
11-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"212,336,618","2,468",1,559.79 GB
11-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"133,733,554","1,550",565,367.15 GB
11-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,910,122",274,"5,155",235.10 GB
11-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,106,480",316,299,1.13 TB
12-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"36,426",722,5,120.41 GB
12-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,549,145","3,563",747,223.83 GB
12-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"41,877",2,0,221.89 MB
12-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"474,302",3,1,782.00 MB
12-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"51,169",0,1,88.39 MB
12-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"78,913,968",887,0,177.44 GB
12-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"123,983",0,35,343.62 MB
12-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"128,694,057","1,536",540,354.64 GB
12-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,909,204",358,"4,676",235.07 GB
12-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,123,267",302,282,1.13 TB
13-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"4,267",623,2,122.55 GB
13-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,564,181","3,447",721,223.85 GB
13-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"12,704",0,107,62.93 MB
13-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"116,200",1,118,153.79 MB
13-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"20,895",0,118,38.46 MB
13-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"60,610",0,27,141.72 MB
13-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"136,522,595","1,539",0,362.44 GB
13-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"122,324,415","1,437",458,334.85 GB
13-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,901,298",282,"4,212",234.94 GB
13-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,995,625",320,296,1.12 TB
14-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"232,278",767,2,128.58 GB
14-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,571,068","3,409",652,223.85 GB
14-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"481,238",0,52,2.57 GB
14-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"6,719,765",72,48,8.22 GB
14-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"397,497",2,48,706.99 MB
14-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"115,249,898","1,272",0,259.33 GB
14-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"127,034",0,35,351.13 MB
14-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"117,674,507","1,297",400,315.42 GB
14-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,901,960",300,"4,213",234.94 GB
14-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,022,424",328,335,1.12 TB
15-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"417,177",807,1,126.12 GB
15-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,639,006","3,370",678,223.90 GB
15-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"599,923",3,88,3.23 GB
15-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"7,908,327",91,53,9.94 GB
15-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"349,721",3,53,611.10 MB
15-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"61,911",0,46,145.74 MB
15-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"231,724,362","2,612",1,611.53 GB
15-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"131,165,162","1,404",502,359.36 GB
15-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,930,387",315,"4,846",235.29 GB
15-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,083,631",317,311,1.12 TB
16-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"359,016",858,2,130.38 GB
16-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,702,486","3,401",687,223.95 GB
16-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"534,697",4,55,2.87 GB
16-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"7,213,620",116,48,9.08 GB
16-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"324,807",1,48,550.76 MB
16-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"119,708,909","1,257",0,268.97 GB
16-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"119,922",0,32,336.46 MB
16-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"135,108,995","1,509",512,367.71 GB
16-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,932,623",291,"4,678",235.30 GB
16-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,076,088",306,319,1.12 TB
17-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"290,179",778,4,143.49 GB
17-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,764,737","3,537",742,224.00 GB
17-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"616,876",5,70,3.32 GB
17-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,126,247",72,44,10.29 GB
17-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"335,442",2,45,536.42 MB
17-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"62,459",0,45,147.00 MB
17-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"237,609,347","2,845",1,623.99 GB
17-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"211,291,991","2,435",854,508.80 GB
17-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,932,888",339,"4,986",235.29 GB
17-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,126,721",304,282,1.13 TB
18-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"14,833",677,2,109.86 GB
18-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,830,208","3,510",794,224.05 GB
18-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"40,819",0,0,215.85 MB
18-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"456,048",4,1,774.93 MB
18-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"53,586",0,1,94.32 MB
18-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"83,538,834",931,0,186.60 GB
18-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"140,941",0,35,390.23 MB
18-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"140,192,019","1,604",546,377.91 GB
18-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,933,035",333,"5,576",235.28 GB
18-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,155,207",310,325,1.13 TB
19-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"16,849",733,2,118.66 GB
19-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,842,356","3,384",738,224.06 GB
19-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"21,857",0,0,107.66 MB
19-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"334,932",4,1,408.29 MB
19-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"53,072",0,1,94.13 MB
19-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"58,347",0,32,137.30 MB
19-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"172,024,624","1,817",0,454.29 GB
19-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"112,829,484","1,475",392,310.10 GB
19-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,924,504",302,"3,968",235.14 GB
19-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,059,498",322,316,1.13 TB
20-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"16,059",688,3,115.94 GB
20-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,857,720","3,569",709,224.07 GB
20-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"12,095",0,60,59.34 MB
20-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"112,198",1,108,145.06 MB
20-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"10,569",0,108,13.69 MB
20-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"77,644,259","1,020",0,174.32 GB
20-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"134,911",0,32,372.33 MB
20-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"122,262,398","1,525",437,336.35 GB
20-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,925,296",280,"4,230",235.15 GB
20-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,007,727",318,308,1.12 TB
21-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"158,383",787,3,143.77 GB
21-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,865,023","3,351",650,224.07 GB
21-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"502,853",0,62,2.64 GB
